Sentiment,Review,label,num_character,num_of_word,num_sentences
shop_xau,"shop phục vụ rất kém giao hàng thiếu đầu thu hỏi lại shop trả lời vô trách nhiệm đổ thừa coi như vứt con chuột đi . né xa rất không đáng tiền


",3,144,33,2
shop_xau,"Sóp ko uy tín chê thậm tệ


",3,28,7,1
shop_xau,"Tôi chưa nhận hàng đốp làm ăn ko quy tính


",3,44,10,1
shop_xau,"Tôi đã đặt hàng cách đây hai tuần nhưng đến giờ vẫn chưa nhận được. Dịch vụ giao hàng quá chậm và không chuyên nghiệp. Rất thất vọng!


",3,136,31,3
shop_xau,"Tôi đã gửi nhiều email hỏi thăm về đơn hàng nhưng không nhận được phản hồi nào từ dịch vụ khách hàng của cửa hàng. Rất không hài lòng về dịch vụ sau bán hàng


",3,160,36,2
shop_xau,"Tôi lo lắng về việc cửa hàng không bảo vệ thông tin cá nhân của khách hàng một cách an toàn và không có chính sách rõ ràng về bảo vệ thông tin.


",3,146,34,1
shop_xau,"Thiết kế đẹp nhưng một bên không có tiếng, sản  phẩm  không giống quảng cáo nhắn tin cho shop cũng không rep


",3,111,23,1
shop_xau,"Thông tin cá nhân của tôi không được bảo mật đúng cách sau khi mua hàng từ cửa hàng này. Lo lắng về việc thông tin cá nhân có thể bị lộ ra ngoài.


",3,148,36,2
shop_xau,"Chán shop thật sự luôn á đặt màu hồng mà shop giao màu trắng , giao hàng hơi lâu , mong shop lần sau sẽ cải thiện chú ý hơn giao đúng màu cho khách.


",3,151,36,1
shop_xau,"Trang web của cửa hàng rất khó sử dụng, giao diện lộn xộn và khó tìm kiếm sản phẩm. Trải nghiệm mua sắm rất tệ.


",3,114,28,2
shop_xau,"Trang web hiển thị sản phẩm còn hàng nhưng sau khi đặt hàng thì báo hết hàng. Thật sự mất thời gian.


",3,103,24,2
shop_xau,"Treo đầu dê bán thịt chó


",3,27,6,1
shop_xau,"ửa hàng thiếu trách nhiệm trong việc giải quyết các vấn đề của khách hàng, không có sự chăm sóc và quan tâm đến hài lòng của khách hàng.


",3,139,31,1
shop_xau,"Vợt bị cong nứt liên hệ cửa hàng ko đc nhận lời hồi đáp


",3,58,14,1
shop_xau,"xấu nha , mua quần bò đùi rách mà giao quần này cx chịu , sai hoàn toàn,không đúng như trên hình ảnh shop này làm ăn chán


",3,124,30,1
shop_xau,"Yêu cầu hoàn tiền nhưng gặp phải rất nhiều rào cản và thủ tục phức tạp từ cửa hàng. Không được minh bạch và không đáp ứng kịp thời


",3,133,30,2
shop_xau,"Yêu cầu hoàn tiền rất tệ


",3,27,6,1
shop_xau,"Yêu cầu hỗ trợ nhưng phải đợi lâu để nhận được phản hồi từ dịch vụ khách hàng. Sự chậm trễ này gây bực bội và mất lòng tin


",3,125,30,2
shop_xau,"chất lượng sp kém shop phục vụ k nhiệt tình hàng lỗi shop k cho đổi z cũng nói bảo hành


",3,90,21,1
shop_xau,"Áo khá dơ có mấy chấm đen vs mấy vết vàng vàng nt thì shop kh trl mặc dù đg onl


",3,82,21,1
shop_xau,"chọn cái này giao cái khác size s giao size m shop làm ăn mất uy tín quá


",3,75,18,1
shop_xau,"Chưa bao giờ mua phải cái shop như thế này,hàng đặt lâu rồi còn chưa chịu gữi đi,lúc hủy k mua nữa mới giao,áo thì xấu đặt 4c đi giao có 3c,đã v mua size M đi giao size L nhìn k ra thể thống gì hết


",3,200,55,1
shop_xau,"dịch vụ bên tiki vô cùng tệ tôi mua 2 bình giữ nhiệt màu đen cùng với milo 1 đơn hàng của tôi mà tách làm 3 lần giao đặt hàng từ ngày 18/03 mà tới 28/03 mới nhận được hoàn chỉnh đơn hàng . tôi nhập địa chỉ ở công ty mà phải đi 3 lần vô cùng phiền phức lần tách đơn hàng của tôi gửi tin nhắn xin lỗi và thông báo mà chẳng ghi ngày nào sẽ giao hàng.


",3,350,84,2
shop_xau,"Đã gửi yêu cầu đổi trả nhưng không nhận được phản hồi nào từ phía cửa hàng. Cảm thấy bỏng mắt với cách xử lý của họ


",3,118,28,2
shop_xau,"đặt 1 áo đen + 1 áo xám size M mà shop gửi mình 2 áo đen 1 size M với 1 size L. nhắn cho shop ko ai rep


",3,106,30,1
shop_xau,"Đặt hàng đáy từ nhưng ko giao đúng tệ thật


",3,45,10,1
shop_xau,"Đặt hàng màu xanh dương thì giao màu trắng hỏi thì kêu là chỉ còn màu trắng mua lần trước cũng vậy nhưng lần trước mình mua của mình thì không sao lần này mua hộ ngta k thích. Hoàn tiền trả hàng vừa mất thời gian mất công còn mất tiền mọi người nên cân nhắc khi mua


",3,268,60,2
shop_xau,"Các bạn không nên mua áo này vì tiền nào của đó cái thứ 2 là shop giao ko giống ảnh cái thứ ba là áo quá mỏng có thể thấy được bên trong chất lượng kém mong shop sẽ sửa đổi lại thà bán mắc còn hơn ko chất lượng cho khách làm khách mất niềm tin vào shop, chất lượng ko tốt thì không ai ngu gì mà mua lại,Mua Lần Cuối shop này ""


",3,329,80,1
shop_xau,"Đặt loại chảo có nắp đậy nhưng giao hàng không có nắp .  Hàng Shoppe mall mà làm việc thiếu trách nhiệm .


",3,108,23,2
shop_xau,"ĐẶT MẤY TUẦN MỚI GIAO . GIAO THIẾU ÁO ĐEN . LẤY TIỀN KHÁCH MÀ KHÔNG GIAO HÀNG . QUỴT TIỀN . LỪA ĐẢO


",3,102,24,5
shop_xau,"đặt mua giấy nến nhưng lại gửi giấy before christ 😓


",3,54,11,1
shop_xau,"Đặt mua sản phẩm với màu sắc nhất định nhưng khi nhận hàng lại có màu sắc khác hoàn toàn. Không hài lòng với sự không chính xác này từ cửa hàng


",3,146,33,2
shop_xau,"Đặt XL giao 2 cái size XXL :)). Đặt quần đen mà gửi màu xanh. Shop kỳ zị


",3,75,22,3
shop_xau,"Đặt xl shop giao cho s , quần này quần đã từng mặc qua rồi , quần nhàu, ko giống như hình


",3,92,23,1
shop_xau,"Em đặt 2 quần 1 đen với 1 nấu h có giao đến một quần thôi


",3,60,16,1
shop_xau,"Em mua của shop 1 sản phẩm bảng viết tự xóa, nhưng khi sử dụng thì không xóa được. Shop xác nhận hàng lỗi.Em hỗ trợ vote 5 sao để shop dễ làm ăn và Em yêu cầu đổi lại hoặc hoàn trả tiền nhưng hết lần này đến lần khác liên hệ  shop cũng không hoàn tiền để em mua lại cái mới của shop và trả lại cái cũ.


",3,304,74,2
shop_xau,"Giá cả quá cao so với chất lượng sản phẩm. Tôi cảm thấy mình bị lừa đảo khi mua hàng ở đây.


",3,94,24,2
shop_xau,"Giao hàng k đúng chất lượng trên shoppy thì bảo là máy panaonic 3500w. Nhưng giao đến k phải máy panasonic. Và có 3000w


",3,122,26,3
shop_xau,"Cửa hàng không cập nhật tình trạng đơn hàng, khiến tôi không biết khi nào nhận được hàng. Rất bực mình vì không có thông tin rõ ràng.


",3,136,31,2
shop_xau,"giao hàng nhanh nhưng k đúng màu mình đặt 


",3,45,9,1
shop_xau,"giao ko dung hàng bao bi cũ nát . thay doi sp ko báo trước cho khách biet


",3,76,18,2
shop_xau,"giao không đúng hàng hết hàng và chưa được sự cho phép của người mua mà đã thay thế bằng mẫu khác màu và mẫu không giống hình ảnh . """""",


",3,139,34,2
shop_xau,"giao không đúng sản phẩm, mặc dù đã chú thích là loại không có chốt tán bên trong. thiếu tôn trọng khách hàng.


",3,113,26,2
shop_xau,"giao nhầm giày vẫn bảo giao đúng :)


",3,38,9,1
shop_xau,"giao sai mẫu khi phản hồi thì không nói gì đợi tầm 5ngày vẫn chưa rep câu nào


",3,80,18,1
shop_xau,"Giao tiếp với nhân viên cửa hàng bị thiếu tôn trọng và không chuyên nghiệp. Đây là một lỗi lớn trong dịch vụ khách hàng.


",3,123,27,2
shop_xau,"giao thiếu hàng sai mẫu sai kích cỡ size thất vọng về cách phục vụ của shop


",3,78,17,1
shop_xau,"
giao thiếu mình cái này rồi shop ơi t ^ t


",3,45,11,1
shop_xau,"Hàng bị lỗi, k xài cũng tự động hết pin. Nhắn tin shop thì kiểu không trả lời,  toàn cài chế độ trả lời tự động bằng cài cái sticker, dịch vụ quá tệ.


",3,152,39,2
shop_xau,"Cửa hàng không có chính sách đổi trả rõ ràng, khiến tôi phải đối mặt với khó khăn khi gặp vấn đề với sản phẩm mua


",3,116,27,1
shop_xau,"Hàng gì để k biết mấy năm toàn bụi bán cg k dám chùi cho sạch nữa!


",3,69,18,1
shop_xau,"hàng giao bị bể mặt kính. nhắn tin hỏi shop mà ko thấy shop trả lời . cho dù lúc ntin shop đang trực tuyến.


",3,110,27,3
shop_xau,"Hàng giao không đúng với hình ảnh, chảo rất mỏng, khác kiểu dáng


",3,67,15,1
shop_xau,"Hàng ko đúng với mô tả.quảng cáo chảo đá nhưng chuyển hàng đến là chào tôn,


",3,78,17,1
shop_xau,"Hệ thống hiện giao hàng rồi mà thật ra là chưa có giao hàng


",3,62,14,1
shop_xau,"Hết hàng cố ý giao loại khác mà không báo trước cho khách


",3,60,13,1
shop_xau,"Jack cắm sạc bị lỗi. Sạc sáng đèn xong xíu vài giây tự tắt. Nhắn tin im re. Trả lời bằng tin tự động. Lơ luôn.


",3,113,31,5
shop_xau,"kêu giao màu đen giao xanh lè chán giờ muoins đổi đổi đâu


",3,60,13,1
shop_xau,"Kích thước không đúng, Hàng người bán chuẩn bị chậm thất vọng


",3,64,13,1
shop_xau,"Khi tôi muốn hoàn trả sản phẩm vì không hài lòng, cửa hàng không chấp nhận và từ chối trách nhiệm. Rất không chuyên nghiệp


",3,125,27,2
shop_xau,"Cửa hàng không có sự chuẩn bị sẵn sàng khi tiếp đón khách hàng, dẫn đến cảm giác không được tôn trọng và chăm sóc


",3,116,26,1
shop_xau,"Khó khăn khi thương lượng hoặc yêu cầu hỗ trợ từ cửa hàng, nhận được sự đối xử không hợp tác và thiếu sự linh hoạt


",3,117,27,1
shop_xau,"Không có hướng dẫn sử dụng hoặc sản phẩm không đi kèm với các phụ kiện quan trọng như cáp, sạc. Điều này làm giảm giá trị sử dụng và trải nghiệm của sản phẩm.


",3,161,38,2
shop_xau,"Không giao đúng sản phẩm khách hàng yêu cầu


",3,46,9,1
shop_xau,"KHÔNG NÊN MUA NHÉ. Đặt hàng một kiểu nhận hàng một mẫu khác!!!!


",3,66,18,3
shop_xau,"Khuyên mn k nên mua hàng của shop nữa  Shop gói hàng sơ sài làm hỏng sp / làm ăn gian trá quá


",3,96,23,1
shop_xau,"Lúc đầu nhận hàng thấy đẹp đấy, nhưng mặc thử quá rộng mình có nt cho shop ngỏ ý muốn đổi, nhưng shop nói k đc, mình hỏi là mình hoàn trả rồi mình đặt đơn khác size bé hơn cũng k đc luôn.Đã giao hàng chậm rồi, xem kỹ lại áo còn xấu, mỏng, chỉ thừa rất nhiều


",3,260,65,1
shop_xau,"Lừa gạt người khác có nhận được hàng auk


",3,43,9,1
shop_xau,"Mặc dù đã mua đầy đủ sản phẩm, nhưng khi giao đến lại thiếu một số phụ kiện quan trọng. Cảm giác như bị lừa đảo.


",3,115,29,2
shop_xau,"Mình chưa nhận được bất kì sản phẩm nào hết, trong khi thời gian giao hàng hoàn thành là 18/1. Mình đã nhắn tin shop kiểm tra lại nhưng hoàn toàn không có. Bảo là đang giao, mình đã chụp lại trạng thái đơn hàng là hoàn thành nhưng shop ko trả lời dù đã qua 1 ngày. Mình yêu cầu shop liên hệ với mình!


",3,303,72,4
shop_xau,"Mình đặt 3 cái giống nhau không hiểu shop làm ăn kiểu gì giao 2 cái áo phông 1 cái áo 3 lỗ vậy?? Ảo thật sự ạ…


",3,113,30,2
shop_xau,"Cửa hàng không cung cấp bảo hành cho sản phẩm. Điều này khiến tôi lo lắng về chất lượng và độ bền của sản phẩm


",3,113,26,2
shop_xau,"Mình đặt màu trắng thì shop giao màu đen? Nhắn tin thì ko trả lời, thất vọng!


",3,80,20,2
shop_xau,"Một bầu trời thất vọng Áo quá tệ Tay may bị ngược . nhiều chỉ thừa, còn dính mực gì màu hồng hồng Đường lại mũi của chỉ k khớp vs nhau bị lệch Nt vs shop vậy mà shop k xin lỗi mk lấy 1 câu Thái độ k chấp nhận nổ0069


",3,218,54,2
shop_xau,"Mua sản phẩm đắt tiền nhưng khi gặp vấn đề không thể sử dụng, không nhận được sự hỗ trợ kỹ thuật từ cửa hàng. Cảm thấy bị bỏ rơi


",3,131,32,2
shop_xau,"Nhắn mà shop online không thèm rep toàn để 1 con bot rep 


",3,60,13,1
shop_xau,"Nhận hàng ngày 7/5/2024 Shop Này trùm giao k đúng mẫu đúng màu. Đặt màu trắng giao màu đen. Đọc đánh giá thây nhiều ng bị roi. Nhắn tin hỏi sao giao mẫu khác thì k thây xin lỗi khách kêu trả hàng Ok. Quạt giao về cai hộp nó nát, quạt bị cấn trầy. Kiểu như mua đc thì mua k đc cũng đầy ng mua nhầm.


",3,300,74,5
shop_xau,"Nhận hàng xong kiểm tra lại thấy vợi bị nứt phần cổ, cong vênh. Nhắn cho shop luôn mà k thấy phản hồi


",3,104,25,2
shop_xau,"Nhận sản phẩm không đúng chất liệu da như shop mô tả, đây bằng nhựa… nên đánh giá 1 sao


",3,90,21,1
shop_xau,"Nhận sản phẩm nhưng thiếu hướng dẫn sử dụng chi tiết, gây khó khăn trong việc sử dụng


",3,88,19,1
shop_xau,"Nhận thấy sự phân biệt đối xử giữa các khách hàng, từ cách tiếp nhận đến hỗ trợ sau bán hàng. Gây mất lòng tin và không hài lòng.


",3,132,32,2
shop_xau,"Phải chờ đợi giao hàng lâu hơn thời gian cam kết mà không có thông báo trước từ cửa hàng. Gây bực bội và mất thời gian của tôi


",3,129,30,2
shop_xau,"Cửa hàng không cung cấp hóa đơn cho đơn hàng của tôi. Điều này khiến tôi cảm thấy không an tâm về việc mua sắm ở đây.


",3,120,29,2
shop_xau,"Phí vận chuyển quá cao so với giá trị đơn hàng. Cảm thấy không hợp lý và bất mãn


",3,83,20,2
shop_xau,"Quạt thì oke, nhưng mà CSKH bên này tệ nha. Đặt màu đen giao màu trắng, cũng không nhắn khách báo tới khi nhận hàng xong liên hệ nói cọc lốc. Màu trắng thì vẫn oke thôi nhưng thái độ CSKH bên này lạ thật sự :))


",3,213,53,3
shop_xau,"Sản phẩm cũng được , đẹp giao nhanh mình đặc 3 bộ giao về lộn size tùm lum hết thất vọng shop rê dungnenmua


",3,110,24,1
shop_xau,"Sản phẩm gặp sự cố kỹ thuật nhưng không có hướng dẫn sửa chữa hoặc hỗ trợ kỹ thuật từ cửa hàng. Yêu cầu hỗ trợ qua email nhưng không nhận được câu trả lời


",3,157,36,2
shop_xau,"Sản phẩm giao đến bị hư hỏng vì không được đóng gói cẩn thận, dẫn đến phải đối mặt với thủ tục đổi trả phức tạp và mất thời gian


",3,131,31,1
shop_xau,"Sản phẩm không có thông tin rõ ràng về nguồn gốc và xuất xứ. Điều này khiến tôi lo lắng về chất lượng và an toàn của sản phẩm


",3,128,30,2
shop_xau,"Sản phẩm không đảm bảo an toàn hoặc chất lượng, khiến tôi phải lo lắng về sức khỏe và sử dụng của nó.


",3,104,25,1
shop_xau,"Sản phẩm là hàng giả, không phải hàng chính hãng như quảng cáo. Rất bức xúc vì bị lừa.


",3,89,22,2
shop_xau,"Sản phẩm nhận được không giống với hình ảnh và mô tả trên trang web. Chất lượng kém, không đáng đồng tiền bỏ ra


",3,114,26,2
shop_xau,"San phẩm okie tuy nhiên đặt ship hoả tốc đã thanh toán phí nhưng shop ko thanh toán phí ship cho shipper => shipper thu phí khách, đã liên hệ shop để giai quyết nhưng shop ko xử lý rất vô trách nhiệm , mua quạt 200k phí ship 70k , đây chỉ là phí ship nếu như sản phẩm hư thì ko biết shop như thế nào.


",3,303,71,1
shop_xau,"Cửa hàng không xử lý khiếu nại của khách hàng một cách nghiêm túc và không có biện pháp khắc phục rõ ràng


",3,108,23,1
shop_xau,"Sản phẩm ổn tuy nhiên thái độ phục vụ vô cùng tệ. Mình đặt đơn giao hoả tốc và có áp mã giảm các kiểu xong thì shipper gọi báo mình là shop hết hàng và kêu mình huỷ đơn. Trong khi đó sp thì đang flash sale còn shop thì nhắn tin ko trả lời mặc dù vẫn onl thường xuyên. Sau một hồi làm việc với shopee và cả shipper còn chạy lên nch với quản lí thì shop mới chịu giao sp, mà còn giao sai màu (mình đặt màu đen giao màu hồng) 🙂.Mình thấy shop được đánh giá cao nên mới mua, mà làm ăn kiểu này thì quá tệ, xin phép chê.


",3,518,127,4
shop_xau,"Sản phẩm tôi mua không phù hợp với nhu cầu sử dụng của tôi, dù đã đọc kỹ mô tả trước khi đặt hàng. Điều này làm mất thời gian và tiền bạc của tôi


",3,148,37,2
shop_xau,"Sản phẩm thì bị chuột cắn nát, nhắn tin shop không trả lời


",3,61,14,1
shop_xau,"Sau khi bán hàng, cửa hàng không cung cấp hỗ trợ kỹ thuật hoặc hướng dẫn sử dụng cho khách hàng, khiến khách hàng phải tự giải quyết vấn đề


",3,142,32,1
shop_xau,"Sau khi đặt hàng thì phí vận chuyển tăng cao hơn so với thông tin ban đầu, thiếu minh bạch từ cửa hàng


",3,105,24,1
shop_xau,"Sau khi đặt hàng, không nhận được thông tin cập nhật về tình trạng đơn hàng trong một thời gian dài. Cảm giác như không biết đơn hàng của mình đang ở đâu


",3,156,35,2
shop_xau,"shop cố tình giao nhầm đã 2 lần đều đặt áo lại đi giao quần cụt


",3,66,16,1
shop_xau,"shop giao em 1 cái mà tính tiền 2 cái, em có liên hệ mà shop không phản hồi


",3,78,20,1
shop_xau,"shop giao hàng kh giống màu


",3,30,6,1
shop_xau,"shop giao hàng không đúng hình ảnh thực tế. Báo cáo sản phẩm thì shop kiếm chuyện. Mọi người nên chú ý shop nhé. Quạt giao giá thành bằng nửa giá đặt. Cho 1 sao.


",3,164,40,5
shop_xau,"Cửa hàng quảng cáo khuyến mãi nhưng khi đặt hàng thì không áp dụng. Rõ ràng là lừa đảo khách hàng


",3,100,22,2
shop_xau,"Shop giao hàng rất vớ vẩn mình đặt 5 cái quạt giao 2 cái mà tính tiền 5 cái gọi điện nhắn tin cho shop thì kiểu hời hợt 


",3,123,29,1
shop_xau,"Shop giao hàng thiếu thanh led 5v 24 bóng,quá chủ quan vì lâu nay mua trên shopee chưa bao giờ thiếu hàng nên không quay lại video bóc hàng


",3,142,31,1
shop_xau,"Shop giao k đúng với hình mẫu với lại quần còn có mùi như đồ cũ,ngay nút quần còn bị rỉ sét ra như đồ ngta mặc r pass lại v nói chung là shop bán hàng lừa đảo mn nên tránh a


",3,176,45,1
shop_xau,"Shop giao nhầm áo, mìn có nhắn cho shop nhưng ko thấy phản hồi gì


",3,68,16,1
shop_xau,"Shop giao thiếu hàng, giải quyết khiếu nại của khách chậm, áo thun trắng rất mỏng, áo đen thì ok


",3,99,23,1
shop_xau,"shop hết hàng nhưng không báo . mình đặt 1 cặp thế mà gởi chỉ 1 ốp kèm theo tiền ốp kja . thanh toán mở hàng ra xem thì chỉ có 1 ốp và số tiền đã thanh toán . xài cặp thế giờ có 1 ốp thì sao đây . mình chỉ góp ý vậy thôi


",3,223,58,5
shop_xau,"Shop làm ăn gian dối. Sản phẩm không đúng mô tả, thêm nữa đặt size L giao S mà ko nói gì. Hên có quay clip khui hàng, trả hoàn tiền thoy...


",3,142,37,3
shop_xau,"Shop làm ăn không có tam không có trách nhiệm gì hết 


",3,56,12,1
shop_xau,"shop làm ăn như c * * đặt mua sản phẩm rồi xong đi gửi 2 sản phẩm mình không nhận thì ghi hủy hàng vì lý do không chính đáng . giờ đ mua đc hàng trên shopee


",3,159,39,2
shop_xau,"Shop làm ăn vớ vẩn. Mẫu đăng màu đỏ đô, nhận hàng màu đỏ. Vải mỏng xưởng may k bằng cái rẻ lau. K chấp nhận đc


",3,113,31,4
sp_tot,Giá quá rẻ so với chất lượng. Mình đặt thử mà ưng ý luôn. Mọi người cứ mua thử sẽ thấy nhé. Rất OK nha,4,102,28,4
sp_tot,"Giá rẻ ,chất lượng rất tốt, cứng cáp, cằm chắc tay ,đáng mua👍👍👍",4,63,17,1
sp_tot,"Nên mua nha mn ơi, vừa rẻ vừa đẹp, màu sắc bắt mắt, chạy rất êm, 30 chiếc lận, bé rất thích thú và hào hứng, mn nên mua cho bé nha, xe bằng hợp kim ko phải bằng nhựa đâu nên rất xịn nha. Gói hàng cẩn thận và ship nhanh",4,218,60,2
sp_tot,"không ngờ nó lại đẹp đến thế các bạn ạ, con tôi rất thích",4,57,15,1
sp_tot,"Dàn xe chiến lắm nha shop. Bé mình rất thích, giâ cả hợp lý, lần sau ủng hộ thêm nè. ☺️☺️☺️",4,91,25,3
sp_tot,Oto mỗi loại một kiểu chơi mãi k chán mình rất thích,4,52,12,1
sp_tot,"Đẹp hơn cả trên ảnh luôn ae ạ. Ô tô đẹp, hộp đựng cũng đẹp. Giá rẻ mà ntn thì vượt quá chất lượng luôn",4,102,27,2
sp_tot,Bass to rõ ràng lúc mua về thấy nó nhỏ mà ai ngờ bass nó to kinh khủng đáng để mua nha mn đúng là nhỏ mà có võ,4,110,29,1
sp_tot,"Loa nhỏ nhỏ, nghe to to, đèn chớp đẹp. Nếu nhu cầu âm thanh không cao thì đây là sự lựa chọn phù hợp nhất.",4,106,29,2
sp_tot,"Mặc dù k như mình mong đợi nhưng sản phẩm tốt, so vs giá tiền là hợp lí 🤓🤓",4,74,20,1
sp_tot,"Tính năng nổi bật: đầy đủ tính năng kết nối Bluetooth ok , sạc cũng tốt có thể nắp thẻ nhớ và USB đc 😍
Chất lượng sản phẩm: chất lượng tốt , nhg hơi nhanh hết pin , giá tiền nào thì đồ lấy , giá cả rẻ sản phầm giống trong hình🥰🥰🥰",4,229,56,1
sp_tot,"Loa tạm ổn, đồ giá rẻ mà =)",4,27,10,1
sp_tot,"Loa nghe tốt, kết nối nhanh, giao nhanh, bọc chống sốc tốt, rất oki",4,67,18,1
sp_tot,Không có gì để chê vs chiếc loa siêu bé vs giá tiền  săn sale 0₫. Quả thực k đc chất như loa to nhưng thế này là quá oki r ạ.,4,125,34,2
sp_tot,Ngon mà rẻ,4,10,3,1
sp_tot,"Chất lượng sản phẩm: Khá là Ok.Ổn
Tính năng nổi bật: Nghe nhạc
- Kích thước nhỏ bằng nắm tay của tôi, màu rất đẹp ,bắt nhạc nó hơi bị rồ một tí nhưng với giá tiền rẻ như vậy thì là quá Ôk ròii, giao hàng khá nhanh shipped ăn nói lịch sự.",4,237,60,1
sp_tot,"Loa quá đẹp, nge ok 👌",4,21,7,1
sp_tot,"Chất lượng sản phẩm: tốt rất mượt
Hàng rất tốt cho 5 sao",4,56,14,1
sp_tot,"Chất lượng sản phẩm: đc, âm thanh ko rè như mấy bn đánh giá
Tính năng nổi bật: nghe
Tao săn đc giá 6🐟🤧 hàng về âm thanh cực phẩm, nếu so sánh âm thanh đt vs loa thì âm lượng to nhỏ chả khác j ngoài cái ngoại hình Bluetooth, có nhiều bn bảo âm thanh rè, ko kết nối đc vs hỏng ở đánh giá nhiều mik sợ về nó ko chất lượng nên tậu thêm 2 em loa to🤡🤡 báo đời chxs",4,358,91,1
sp_tot,Chất lượng sản phẩm khá tốt lại có đèn nhấp nháy nữa nhìn trông rất bắt mắt :)),4,79,20,1
sp_tot,"Chất lượng sản phẩm: Tốt
Tính năng nổi bật: Có đèn led
Giá hơi bị rẻ luôn á🙂👍. Sản phẩm rất là👌",4,95,25,2
sp_tot,"Tính năng nổi bật: sài im
Chất lượng sản phẩm: tốt
Tốt 💯",4,56,15,1
sp_tot,Rất vui ạ vì sản phẩm rẻ lại rất đẹp giữ được nhiệt rất lâu ạ ahihi iu suop,4,75,19,1
sp_tot,"Nói thật rất thích shop này, đã quay lại mua lần 2 là biết r. Sp chất lượng mà giá thì rẻ hơn thị trường. Mua 2 bộ bằng 1 bộ ở ngoài bán. Giữ nhiệt thì khỏi bàn. Đóng nắp kĩ để 8 tiếng vẫn còn lạnh. Còn đá thì 3 4h mới tan. Mua đi học đi làm là quá tuyệt rồi. Rất nên mua nhé",4,275,75,7
sp_tot,Bình nước giữ nhiệt rất tốt luôn giữ được lâu đúng với giá tiền cả vòi lẫn túi😽s,4,80,18,1
sp_tot,"bình đc làm bằng inox 304, nguyên khối, dung tích 600ml nắp thiết kế chuẩn khít vs bình. Sản phẩm xứng đáng đc trải nghiệm, giá rẻ, chất lượng, uy tín",4,150,37,2
sp_tot,"Èo ơi săn đc giá siêu hạt rẻ luôn, bình đẹp lắm nha
Mình sẽ mua thêm cho em nữa",4,79,21,1
sp_tot,Thử rồi mình thích quá uống lạnh đá lâu nhất. Nó tốt ok. Mọi người nên mua thử này nhé,4,99,21,2
sp_tot,Trước dùng bình như này rồi nên thấy ưng. Giá quá rẻ so với bình trước mình mua. Rất hài lòng.,4,94,24,3
sp_tot,Hàng đẹp đóng gói cx khá kĩ giá rẻ khi mua live nên mua nhà mọi người✅,4,70,17,1
sp_tot,"Bình giữ nhiệt tuyệt vời mua chưa tới 60k mà được cái bình xị xò ghê , giữ nhiệt tốt lắm để từ tối đến sáng hôm sao vẫn có đá",4,125,31,1
sp_tot,Chất lượng thì khỏi phải bàn nha đầu tiên là thấy mọi thứ ổn áp nhé ạ chất xinh mà lần đầu tiên mua của shop luôn ia đâu có ngờ là xinh vậy đâu bất ngờ luôn mà quá là bất ngờ luôn,4,179,44,1
sp_tot,mình thấy giữ nhiệt cũng ổn mình đem đi học lúc về vẫn còn đá khá oki á mng nên mua nha bình mình dùng r mới đánh giá mng yên tâm nhé,4,133,33,1
sp_tot,"ly giá học sinh nhưng chất lượng phụ huynh nhé mọi người , thấy rẻ nên cũng không kỳ vọng nhưng  bất ngờ vì ly xịn ạ cho shop năm sao",4,133,31,1
sp_tot,"nên mua nhé, nhìn ô để bàn uống nc hợp lí jwjsb mình mua dùng pha cafffeeeeeee",4,78,18,1
sp_tot,"Bình rẻ giá này rất là ok laa
theo mình giữ được 5 đến 6 tiếng nhaaa
trời nắng 38-40 độ 
mà vẫn giữ được nước đá nhaaaa
đáng muaaaa",4,131,30,1
sp_tot,nhận hàng rất hài lòng với sản phẩm rất tiện lợi khi dùng mọi người lên mua nha tặng shop ⭐️⭐️⭐️⭐️⭐️,4,100,21,1
sp_tot,"Chất lượng tốt, bình đẹp, giống hình ảnh, bình giữ đá lâu ko tận nên mua nhoa ☺️😚👍👌",4,83,21,1
sp_tot,"bình rất ok nhà mng 2 màu đều đẹp hết ý dữ nhiệt dc rất lâu ý mình bỏ nước đá qua đêm tới sáng vẫn còn mát ý
h.ảnh man tính chất nhận xu",4,136,35,1
sp_tot,"giá cả hợp lý 
hợp vs túi tiền 
ly giữ nhiệt khá ổn
có thể giữ nhiệt trên 4 tiếng lun",4,85,21,1
sp_tot,"Bình giữ nhiệt ổn lắm nhe mn. Tuy nhỏ nhưng k bị đổ mồ hôi ra ngoài, giữ nhiệt cả ngày.",4,87,24,2
sp_tot,"Mút mềm khá màu đẹp, in hình sắc nét cute ☺️.
Bao bì dễ thương",4,62,17,2
sp_tot,"Hàng đẹp, chất lượng, giá thành lại rẻ, mua được có mã giảm giá nên càng rẻ hơn. Sẽ tiếp tục mua các sản phẩm khác của shop.",4,124,33,2
sp_tot,"Hàng đóng gói ổn, mút mềm êm lắm cầm khá chắc tay nên mua nhaaaa",4,64,16,1
sp_tot,kì ra thiệc nhaaaa hơi có mùi cầm nặng tay lắm ý nên mua nha mng ơiii,4,69,17,1
sp_tot,Đúng khi chà vào da k vs cảm giác đau rát,4,41,11,1
